MatchID,HomeTeamName,AwayTeamName,TeamID,TeamName,IsHomeTeam,IsAwayTeam,StatsID,StatsName,Value,Rank
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,161,Goalkeeper kicks long,7,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,162,Goalkeeper kicks completed,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,163,Goalkeeper kicks completed short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,164,Goalkeeper kicks completed medium,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,165,Goalkeeper kicks completed long,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,166,Goalkeeper kicks completed %,57,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,167,Played Time,01:36:17.698000,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,168,Fouls suffered,13,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,171,Fouls committed own half,3,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,172,Fouls committed opposite half,13,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,173,Fouls suffered own half,9,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,174,Fouls suffered opposite half,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,175,Penalty fouls,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,176,Handball,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,177,Simulation,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,181,Offsides suffered,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,182,Distance covered in low activity (m),61234,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,183,Distance covered in medium activity (m),18320,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,184,Distance covered in high activity (m),19647,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,185,Distance covered in very high activity (m),6913,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,186,Distance covered in low activity (%),58,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,187,Distance covered in medium activity (%),16,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,188,Distance covered in high activity (%),19,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,189,Distance covered in very high activity (%),7,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,190,Average distance covered,10196,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,191,Average distance covered in low activity ,5771,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,192,Average distance covered in medium activity ,1803,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,193,Average distance covered in high activity ,1934,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,194,Average distance covered in very high activity covered,688,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,195,Time spent in low activity (%),83,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,196,Time spent in medium activity (%),8,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,197,Time spent in high activity (%),7,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,198,Time spent in very high activity (%),2,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,202,Time spent in low activity,14:27:11.120000,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,203,Time spent in medium activity,01:28:38,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,204,Time spent in high activity,01:12:05.040000,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,205,Time spent in very high activity,00:17:57.800000,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,206,Sprints,297,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,219,Assists,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,220,Distance covered (Km),106.11,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,221,Distance covered in possession (Km),30.3,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,638,Matches played,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,639,Goals on set pieces,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,644,Attempts blocked outside penalty area,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,646,Distance covered not in possession (m),46815,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,647,Distance covered not in possession (Km),46.81,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,648,Attempts set pieces,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,649,Attempts in open play,7,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,650,Attempts on throw in,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,651,Saves on attempts inside penalty area,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,652,Saves on attempts outside penalty area,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,682,Team average speed,6.5,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,683,Big Chances,0,2
2024486,Belgium,Italy,13,Belgium,True,False,1,Goals,1,2
2024486,Belgium,Italy,13,Belgium,True,False,2,Ball Possession,46,2
2024486,Belgium,Italy,13,Belgium,True,False,3,Total Attempts,10,2
2024486,Belgium,Italy,13,Belgium,True,False,4,Attempts on target,3,1
2024486,Belgium,Italy,13,Belgium,True,False,5,Attempts off target,2,2
2024486,Belgium,Italy,13,Belgium,True,False,6,Attempts against woodwork,0,1
2024486,Belgium,Italy,13,Belgium,True,False,11,Attempts Accuracy,30,1
2024486,Belgium,Italy,13,Belgium,True,False,12,Corners,9,1
2024486,Belgium,Italy,13,Belgium,True,False,13,Offsides,1,2
2024486,Belgium,Italy,13,Belgium,True,False,14,Saves,2,1
2024486,Belgium,Italy,13,Belgium,True,False,17,Tackles won,6,1
2024486,Belgium,Italy,13,Belgium,True,False,18,Clearances,18,2
2024486,Belgium,Italy,13,Belgium,True,False,19,Recovered balls,34,2
2024486,Belgium,Italy,13,Belgium,True,False,20,Fouls committed,16,1
2024486,Belgium,Italy,13,Belgium,True,False,21,Yellow cards,1,2
2024486,Belgium,Italy,13,Belgium,True,False,22,Red cards,0,1
2024486,Belgium,Italy,13,Belgium,True,False,23,Passes completed,390,2
2024486,Belgium,Italy,13,Belgium,True,False,24,Passes accuracy,84,2
2024486,Belgium,Italy,13,Belgium,True,False,27,Distance covered (m),106080,2
2024486,Belgium,Italy,13,Belgium,True,False,28,Distance covered in possession (m),34869,2
2024486,Belgium,Italy,13,Belgium,True,False,29,Top Speed (Km/h),32,2
2024486,Belgium,Italy,13,Belgium,True,False,32,Own-goals,0,1
2024486,Belgium,Italy,13,Belgium,True,False,33,Goals scored,1,2
2024486,Belgium,Italy,13,Belgium,True,False,34,Goals conceded,2,1
2024486,Belgium,Italy,13,Belgium,True,False,35,Own-goals for,0,1
2024486,Belgium,Italy,13,Belgium,True,False,36,Goals scored by right foot,0,2
2024486,Belgium,Italy,13,Belgium,True,False,37,Goals scored by left foot,1,1
2024486,Belgium,Italy,13,Belgium,True,False,38,Goals scored by head,0,1
2024486,Belgium,Italy,13,Belgium,True,False,39,Goals scored by backheel,0,1
2024486,Belgium,Italy,13,Belgium,True,False,40,Goals scored by other part of body,0,1
2024486,Belgium,Italy,13,Belgium,True,False,41,Goals scored in open play,0,2
2024486,Belgium,Italy,13,Belgium,True,False,42,Goals scored on direct free-kcik,0,1
2024486,Belgium,Italy,13,Belgium,True,False,43,Goals scored on indirect free-kcik,0,1
2024486,Belgium,Italy,13,Belgium,True,False,44,Goals scored on penalty ,1,1
2024486,Belgium,Italy,13,Belgium,True,False,45,Goals on corner ,0,1
2024486,Belgium,Italy,13,Belgium,True,False,46,Goals scored in penalty area,1,1
2024486,Belgium,Italy,13,Belgium,True,False,47,Goals scored outside penalty area,0,2
2024486,Belgium,Italy,13,Belgium,True,False,48,Goals on penalty phase,0,1
2024486,Belgium,Italy,13,Belgium,True,False,49,Goals in open play from centre,0,2
2024486,Belgium,Italy,13,Belgium,True,False,50,Goals in open play from left,0,2
2024486,Belgium,Italy,13,Belgium,True,False,51,Goals in open play from right,0,1
2024486,Belgium,Italy,13,Belgium,True,False,52,Attempts blocked,5,1
2024486,Belgium,Italy,13,Belgium,True,False,53,Attempts on bar,0,1
2024486,Belgium,Italy,13,Belgium,True,False,54,Attempts on post,0,1
2024486,Belgium,Italy,13,Belgium,True,False,55,Woodwork (after deflection),0,1
2024486,Belgium,Italy,13,Belgium,True,False,56,Attempts on direct free kick,0,1
2024486,Belgium,Italy,13,Belgium,True,False,57,Attempts on indirect free kick,0,1
2024486,Belgium,Italy,13,Belgium,True,False,58,Attempts from corner,0,1
2024486,Belgium,Italy,13,Belgium,True,False,59,Attempts on target in penalty area,3,1
2024486,Belgium,Italy,13,Belgium,True,False,60,Attempts on target outside penalty area,0,2
2024486,Belgium,Italy,13,Belgium,True,False,61,Attempts off target in penalty area,1,2
2024486,Belgium,Italy,13,Belgium,True,False,62,Attempts off target outside penalty area,1,2
2024486,Belgium,Italy,13,Belgium,True,False,63,Attempts in open play from centre,7,2
2024486,Belgium,Italy,13,Belgium,True,False,64,Attempts in open play from left,1,2
2024486,Belgium,Italy,13,Belgium,True,False,65,Attempts in open play from right,1,2
2024486,Belgium,Italy,13,Belgium,True,False,67,Free kicks on goal ,0,1
2024486,Belgium,Italy,13,Belgium,True,False,68,Instance of possession ,178,1
2024486,Belgium,Italy,13,Belgium,True,False,69,Ball not in play,01:12:54.285000,1
2024486,Belgium,Italy,13,Belgium,True,False,70,Crosses attempted,16,1
2024486,Belgium,Italy,13,Belgium,True,False,71,Crosses short,2,1
2024486,Belgium,Italy,13,Belgium,True,False,72,Crosses medium,9,1
2024486,Belgium,Italy,13,Belgium,True,False,73,Crosses long,5,1
2024486,Belgium,Italy,13,Belgium,True,False,74,Crosses completed,1,2
2024486,Belgium,Italy,13,Belgium,True,False,75,Crosses completed short,0,1
2024486,Belgium,Italy,13,Belgium,True,False,76,Crosses completed medium,0,2
2024486,Belgium,Italy,13,Belgium,True,False,77,Crosses completed long,0,1
2024486,Belgium,Italy,13,Belgium,True,False,78,Corners short,2,1
2024486,Belgium,Italy,13,Belgium,True,False,79,Corners medium,5,1
2024486,Belgium,Italy,13,Belgium,True,False,80,Corners long,2,1
2024486,Belgium,Italy,13,Belgium,True,False,81,Corners completed,3,1
2024486,Belgium,Italy,13,Belgium,True,False,82,Corners completed short,2,1
2024486,Belgium,Italy,13,Belgium,True,False,83,Corners completed medium,1,1
2024486,Belgium,Italy,13,Belgium,True,False,84,Corners completed long,0,1
2024486,Belgium,Italy,13,Belgium,True,False,85,Dribbling,21,1
2024486,Belgium,Italy,13,Belgium,True,False,86,Passes attempted,464,2
2024486,Belgium,Italy,13,Belgium,True,False,87,Passes attempted short,88,2
2024486,Belgium,Italy,13,Belgium,True,False,88,Passes attempted medium,320,1
2024486,Belgium,Italy,13,Belgium,True,False,89,Passes attempted long,56,2
2024486,Belgium,Italy,13,Belgium,True,False,90,Passes completed short,72,2
2024486,Belgium,Italy,13,Belgium,True,False,91,Passes completed medium,284,2
2024486,Belgium,Italy,13,Belgium,True,False,92,Passes completed long,34,2
2024486,Belgium,Italy,13,Belgium,True,False,93,Passes received,390,2
2024486,Belgium,Italy,13,Belgium,True,False,94,Passes received short,72,2
2024486,Belgium,Italy,13,Belgium,True,False,95,Passes received medium,284,2
2024486,Belgium,Italy,13,Belgium,True,False,96,Passes received long,34,2
2024486,Belgium,Italy,13,Belgium,True,False,97,Passes accuracy short,0.818,2
2024486,Belgium,Italy,13,Belgium,True,False,98,Passes accuracy medium,0.888,2
2024486,Belgium,Italy,13,Belgium,True,False,99,Passes accuracy long,0.607,2
2024486,Belgium,Italy,13,Belgium,True,False,102,Passes completed forward,84,2
2024486,Belgium,Italy,13,Belgium,True,False,103,Passes completed backward,61,2
2024486,Belgium,Italy,13,Belgium,True,False,104,Passes completed left,103,2
2024486,Belgium,Italy,13,Belgium,True,False,105,Passes completed right,142,2
2024486,Belgium,Italy,13,Belgium,True,False,106,Passes per instance of possession ,2.607,2
2024486,Belgium,Italy,13,Belgium,True,False,107,Delivery into attacking third,29,2
2024486,Belgium,Italy,13,Belgium,True,False,108,Delivery into key play area,13,2
2024486,Belgium,Italy,13,Belgium,True,False,109,Delivery into penalty area,5,2
2024486,Belgium,Italy,13,Belgium,True,False,110,Delivery into goal area,1,1
2024486,Belgium,Italy,13,Belgium,True,False,115,Solo run into attacking third,11,2
2024486,Belgium,Italy,13,Belgium,True,False,116,Solo run into key play area,9,2
2024486,Belgium,Italy,13,Belgium,True,False,117,Solo run into penalty area,8,2
2024486,Belgium,Italy,13,Belgium,True,False,118,Total Attacks,36,2
2024486,Belgium,Italy,13,Belgium,True,False,119,Attacks from centre,8,1
2024486,Belgium,Italy,13,Belgium,True,False,120,Attacks from right,13,1
2024486,Belgium,Italy,13,Belgium,True,False,121,Attacks from left,15,2
2024486,Belgium,Italy,13,Belgium,True,False,122,Organized attack,28,2
2024486,Belgium,Italy,13,Belgium,True,False,123,Counter attack,1,1
2024486,Belgium,Italy,13,Belgium,True,False,124,Clearances successful,16,2
2024486,Belgium,Italy,13,Belgium,True,False,125,Clearances unsuccesful,2,1
2024486,Belgium,Italy,13,Belgium,True,False,126,Tackles,15,1
2024486,Belgium,Italy,13,Belgium,True,False,127,Tackles lost,9,2
2024486,Belgium,Italy,13,Belgium,True,False,128,Tackles performed gaining the ball,7,1
2024486,Belgium,Italy,13,Belgium,True,False,129,Tackles performed not gaining the ball,6,2
2024486,Belgium,Italy,13,Belgium,True,False,130,Tackles suffered,13,1
2024486,Belgium,Italy,13,Belgium,True,False,131,Tackles suffered losing the ball,3,2
2024486,Belgium,Italy,13,Belgium,True,False,132,Tackles suffered not losing the ball,10,1
2024486,Belgium,Italy,13,Belgium,True,False,133,Lost balls,69,1
2024486,Belgium,Italy,13,Belgium,True,False,136,Lost balls own half,47,1
2024486,Belgium,Italy,13,Belgium,True,False,137,Lost balls opposite half,21,2
2024486,Belgium,Italy,13,Belgium,True,False,138,Change of possession,160,1
2024486,Belgium,Italy,13,Belgium,True,False,140,Blocks,4,2
2024486,Belgium,Italy,13,Belgium,True,False,141,Throw-in,24,1
2024486,Belgium,Italy,13,Belgium,True,False,142,Goals conceded from open play ,2,1
2024486,Belgium,Italy,13,Belgium,True,False,143,Goals conceded from set pieces,0,2
2024486,Belgium,Italy,13,Belgium,True,False,144,Goals conceded in penalty area,1,1
2024486,Belgium,Italy,13,Belgium,True,False,145,Goals conceded outside penalty area,1,1
2024486,Belgium,Italy,13,Belgium,True,False,146,Saves in open play,2,1
2024486,Belgium,Italy,13,Belgium,True,False,147,Saves on set pieces,0,1
2024486,Belgium,Italy,13,Belgium,True,False,148,Saves on direct free kick,0,1
2024486,Belgium,Italy,13,Belgium,True,False,149,Saves on indirect free kick,0,1
